Survey,Q1,Q2,Hours,Grade,Credits
1066,4,4,8.5,3.65,3
1066,4,4,4.5,3.65,3
1066,3,2,8.5,2.65,3
1066,3,3,4.5,3,3
1066,3,3,4.5,3.65,3
1066,3,3,6.5,3.65,3
1066,4,4,8.5,3.65,3
1066,4,4,4.5,3.65,3
1066,5,5,4.5,3.3,3
1067,4,4,8.5,3.95,3
1067,5,5,6.5,3,3
1067,5,4,6.5,3.65,3
1067,4,5,6.5,3.65,3
1067,4,4,8.5,3.65,3
1067,4,4,6.5,3,3
1067,3,4,6.5,2.3,3
1067,5,4,8.5,3.95,3
1067,5,4,6.5,2.3,3
1067,4,4,8.5,2,3
1067,4,5,8.5,3.3,3
1067,4,4,4.5,3,3
1067,4,5,8.5,3,3
1067,4,4,6.5,2,3
1067,5,5,6.5,3.95,3
1068,4,4,6.5,3.3,3
1068,4,4,4.5,3.65,3
1068,3,3,6.5,2.3,3
1068,4,4,8.5,3,3
1068,5,4,12.5,2.65,3
1068,3,3,8.5,3,3
1068,5,5,4.5,3.65,3
1068,5,5,8.5,3.95,3
1068,5,5,8.5,2,3
1068,3,4,6.5,3.65,3
1068,4,4,6.5,2,3
1069,5,5,6.5,3.3,3
1069,3,3,4.5,3.3,3
1069,4,4,4.5,3.3,3
1069,5,5,4.5,3.65,3
1069,5,5,4.5,3.65,3
1069,5,4,4.5,2,3
1069,4,4,4.5,3,3
1069,5,5,4.5,2.65,3
1069,5,4,4.5,3.3,3
1069,3,3,4.5,2.3,3
1069,5,5,6.5,3,3
1069,4,5,8.5,3.65,3
1069,5,5,6.5,3,3
1069,4,4,4.5,3.3,3
1069,4,3,2.5,1.65,3
1069,4,5,NA,3,3
1069,5,5,6.5,3.95,3
1069,5,5,6.5,3.65,3
1069,3,3,6.5,3,3
1069,3,4,6.5,3,3
1069,3,4,4.5,3.65,3
1069,3,3,4.5,3,3
1069,3,4,6.5,3.3,3
1069,2,2,4.5,2.65,3
1069,3,4,2.5,3.3,3
1069,4,3,8.5,3.65,3
1069,4,5,6.5,3.65,3
1069,3,4,4.5,3.65,3
1069,4,4,4.5,3.3,3
1070,5,4,4.5,3.95,3
1070,3,3,6.5,3.65,3
1070,3,4,8.5,1.65,3
1070,3,3,4.5,1.65,3
1070,4,4,6.5,3,3
1070,4,4,6.5,2.65,3
1070,4,4,6.5,3.3,3
1070,3,3,8.5,3,3
1070,3,3,8.5,2.65,3
1070,2,3,2.5,2.65,3
1070,3,4,4.5,2.65,3
1070,3,4,4.5,3.95,3
1070,4,5,4.5,2.65,3
1070,2,2,4.5,3,3
1070,4,4,6.5,2.3,3
1070,3,3,4.5,3.95,3
1070,3,3,6.5,3.65,3
1070,3,3,6.5,3.3,3
1070,3,3,6.5,3,3
1070,3,3,10.5,3.65,3
1070,3,3,6.5,2.65,3
1070,3,4,6.5,3.3,3
1070,5,5,8.5,2.3,3
1070,3,2,6.5,3.3,3
1070,3,5,12.5,2,3
1070,3,2,6.5,2.65,3
1070,4,5,6.5,3.65,3
1070,4,4,4.5,3.65,3
1070,3,3,4.5,3.65,3
1071,5,5,12.5,2.3,3
1071,5,4,6.5,3.95,3
1071,4,4,4.5,3.65,3
1071,4,4,10.5,3.95,3
1071,5,5,4.5,3.95,3
1071,3,3,6.5,2.3,3
1071,5,4,4.5,3.65,3
1071,4,4,8.5,3.3,3
1071,3,3,6.5,2.65,3
1071,5,5,4.5,3.95,3
1071,5,5,NA,NA,3
1071,5,4,8.5,3.3,3
1071,3,2,12.5,2.3,3
1071,4,4,4.5,3,3
1071,5,4,4.5,3.65,3
1071,5,5,4.5,2.3,3
1071,4,4,6.5,2.3,3
1071,5,4,6.5,3.65,3
1071,4,4,6.5,3.65,3
1071,5,5,4.5,3.3,3
1071,4,4,6.5,3.65,3
1071,3,3,6.5,2.3,3
1071,5,4,4.5,3.95,3
1071,4,5,12.5,3.3,3
1071,4,4,8.5,3.3,3
1071,5,5,4.5,2.65,3
1071,5,5,4.5,3.65,3
1071,4,5,2.5,3.65,3
1071,4,4,6.5,3,3
1071,4,4,6.5,2.3,3
1071,5,5,4.5,3.95,3
1071,5,5,6.5,3.95,3
1072,4,4,2.5,3.95,3
1072,4,4,6.5,3.65,3
1072,5,4,6.5,3.65,3
1072,4,3,4.5,3.65,3
1072,5,5,4.5,3.3,3
1072,5,5,6.5,3.65,3
1072,4,4,4.5,3.65,3
1072,5,5,6.5,3.65,3
1072,3,3,4.5,3.95,3
1072,3,4,2.5,3.3,3
1072,4,4,6.5,3.65,3
1072,3,3,4.5,3.95,3
1072,3,4,4.5,3.65,3
1072,4,4,6.5,3.65,3
1072,5,5,6.5,3,3
1072,4,4,4.5,2.65,3
1072,4,4,4.5,3.3,3
1072,5,5,4.5,3.65,3
1072,4,4,8.5,3.3,3
1072,5,4,6.5,3.95,3
1073,5,5,2.5,3.3,3
1073,4,4,6.5,3.3,3
1073,4,5,6.5,3.3,3
1073,4,4,4.5,3.95,3
1073,5,4,4.5,2,3
1073,2,2,4.5,3,3
1073,4,4,6.5,3.65,3
1073,5,5,4.5,3.95,3
1073,4,4,4.5,1.65,3
1073,4,4,8.5,3,3
1073,4,4,4.5,3.3,3
1073,5,5,6.5,3.65,3
1073,5,4,4.5,3.65,3
1073,4,3,8.5,2.65,3
1073,5,5,4.5,3.65,3
1073,5,4,12.5,2.3,3
1073,4,5,6.5,2.65,3
1073,5,5,6.5,3.65,3
1073,3,3,4.5,2.65,3
1073,4,4,4.5,3.65,3
1073,4,5,4.5,3,3
1073,4,4,4.5,3.65,3
1073,4,4,6.5,3.95,3
1073,1,1,6.5,3,3
1073,4,4,4.5,3.3,3
1073,4,4,6.5,3.65,3
1073,5,5,6.5,2.3,3
1073,3,4,2.5,2.65,3
1073,3,3,4.5,3.3,3
1073,4,4,4.5,3,3
1073,4,4,4.5,3,3
1073,4,4,4.5,3.65,3
1073,5,3,4.5,2.65,3
1074,4,4,6.5,2.3,3
1074,4,4,4.5,2.65,3
1074,3,4,4.5,2.3,3
1074,5,5,6.5,3.3,3
1074,4,4,2.5,2,3
1074,3,3,10.5,3.3,3
1074,4,4,6.5,2.65,3
1074,5,5,4.5,3,3
1074,5,5,4.5,3.95,3
1074,4,3,8.5,2.65,3
1074,3,4,6.5,3,3
1074,4,4,4.5,3,3
1074,4,5,4.5,3.65,3
1074,3,3,4.5,2.65,3
1074,4,4,8.5,3.95,3
1074,4,4,6.5,2.3,3
1074,5,5,6.5,3.95,3
1074,5,5,6.5,3.65,3
1074,5,5,6.5,3.65,3
1074,5,5,4.5,3.95,3
1074,5,5,4.5,3.65,3
1074,5,5,6.5,3.3,3
1074,2,3,6.5,3,3
1074,3,3,4.5,2.3,3
1074,5,5,6.5,3.95,3
1074,4,4,8.5,3.95,3
1074,5,5,8.5,3.95,3
1074,5,4,4.5,NA,3
1075,3,3,10.5,3,3
1075,4,4,1,2,3
1075,5,5,6.5,3,3
1075,3,3,6.5,3,3
1075,4,4,6.5,3.95,3
1075,3,4,6.5,3.65,3
1075,3,3,4.5,3.95,3
1075,4,4,6.5,3.3,3
1075,3,4,4.5,1.65,3
1075,4,4,6.5,3,3
1075,4,4,4.5,3,3
1075,4,4,2.5,1.65,3
1075,4,4,6.5,3.65,3
1075,4,5,4.5,3.3,3
1075,3,4,4.5,2.65,3
1075,5,5,6.5,3.3,3
1075,3,4,10.5,3,3
1075,3,3,4.5,2,3
1075,3,3,6.5,3.3,3
1075,3,3,4.5,1.65,3
1075,3,4,4.5,2.65,3
1075,3,3,8.5,2.65,3
1075,3,3,6.5,2,3
1075,4,4,4.5,3.95,3
1075,5,4,NA,NA,3
1075,4,5,6.5,2,3
1075,3,4,6.5,2.65,3
1075,4,5,6.5,2.3,3
1075,4,4,4.5,3,3
1076,4,5,8.5,3.65,3
1076,4,4,4.5,3.3,3
1076,3,3,8.5,3.65,3
1076,4,4,4.5,2.3,3
1076,3,4,10.5,3.65,3
1076,4,3,6.5,3.65,3
1076,3,3,6.5,3,3
1076,4,4,NA,3.3,3
1076,3,3,4.5,3,3
1076,5,5,4.5,3.3,3
1076,3,2,4.5,1.3,3
1076,4,3,4.5,3.65,3
1076,3,4,6.5,2.65,3
1076,3,3,1,1.65,3
1076,3,3,1,3,3
1076,5,NA,4.5,3.65,3
1076,3,4,6.5,3.95,3
1076,3,3,4.5,3.3,3
1076,2,2,8.5,3.65,3
1076,2,2,4.5,3.95,3
1076,3,3,4.5,2,3
1076,4,4,6.5,3.95,3
1076,5,4,12.5,3.95,3
1076,3,3,4.5,1.65,3
1076,3,3,6.5,2,3
1076,3,4,4.5,3.65,3
1076,2,3,6.5,2,3
1077,5,5,4.5,3,3
1077,3,4,10.5,2.65,3
1077,2,3,6.5,2.65,3
1077,4,4,4.5,2.65,3
1077,5,5,4.5,3.3,3
1077,3,5,2.5,3,3
1077,3,3,4.5,2.3,3
1077,4,4,4.5,3.65,3
1077,5,5,1,2,3
1077,4,4,4.5,3.65,3
1077,4,4,4.5,3,3
1077,5,4,4.5,2.3,3
1077,2,2,6.5,2.65,3
1077,4,4,4.5,3,3
1077,5,5,12.5,3,3
1077,4,4,6.5,3.65,3
1077,3,3,4.5,3,3
1077,5,5,4.5,3,3
1077,4,4,6.5,3.95,3
1077,4,4,4.5,2.65,3
1077,5,4,1,3.65,3
1077,4,4,6.5,3.65,3
1077,4,4,6.5,2.65,3
1077,4,3,2.5,3,3
1077,5,4,1,3.3,3
1077,3,3,14.5,3,3
1077,4,4,1,2.65,3
1077,3,4,2.5,3.3,3
1077,4,3,6.5,2.65,3
1077,3,3,1,3.3,3
1077,4,4,2.5,3,3
1077,3,3,4.5,3,3
1077,4,4,2.5,3.3,3
1078,3,3,4.5,3.3,3
1078,4,4,4.5,3.3,3
1078,4,4,6.5,0.75,3
1078,4,4,4.5,3.3,3
1078,4,4,4.5,3.65,3
1078,5,5,4.5,3.95,3
1078,3,3,1,1.65,3
1078,4,4,6.5,2.65,3
1078,5,5,4.5,3.95,3
1078,4,4,6.5,3,3
1078,4,4,6.5,3.3,3
1078,1,1,4.5,2.65,3
1078,2,4,8.5,1,3
1078,3,4,6.5,3.65,3
1078,3,3,6.5,2.3,3
1078,3,3,4.5,2.3,3
1078,4,4,10.5,3.95,3
1078,3,3,NA,3.95,3
1078,3,4,2.5,3.65,3
1078,4,3,6.5,3.3,3
1078,4,5,8.5,2.65,3
1078,5,5,2.5,3.95,3
1078,4,5,4.5,3.3,3
1078,5,4,12.5,3.65,3
1078,3,3,4.5,2.3,3
1078,4,4,4.5,3,3
1078,5,5,4.5,3.65,3
1078,3,3,4.5,3,3
1078,4,3,2.5,3.65,3
1078,3,3,8.5,3.65,3
1078,3,4,4.5,2,3
1078,4,4,6.5,1.65,3
1078,3,2,4.5,3.95,3
1079,5,4,14.5,2.65,3
1079,4,3,6.5,3,3
1079,3,3,6.5,3,3
1079,4,4,4.5,3.3,3
1079,3,3,8.5,2.3,3
1079,3,3,10.5,1.3,3
1079,3,4,6.5,1.3,3
1079,2,2,4.5,3,3
1079,3,3,6.5,3.95,3
1079,3,3,4.5,3,3
1079,3,4,8.5,2.3,3
1079,5,5,6.5,3,3
1079,5,5,8.5,3,3
1079,4,4,6.5,3.65,3
1079,3,3,4.5,2.3,3
1079,3,4,10.5,3.65,3
1079,3,3,4.5,2.3,3
1079,3,3,4.5,2.3,3
1079,1,2,4.5,3,3
1079,3,4,18.5,2.65,3
1079,4,3,6.5,2,3
1079,4,4,4.5,2.3,3
1079,3,3,8.5,3.3,3
1079,4,4,2.5,3.65,3
1079,3,3,10.5,1.3,3
1079,2,2,2.5,1.65,3
1079,4,4,4.5,3.95,3
1079,5,4,8.5,3.95,3
1079,4,4,6.5,3.65,3
1079,5,4,6.5,3.65,3
1079,4,4,16.5,2,3
1079,4,4,4.5,3,3
1080,3,3,6.5,3.3,3
1080,4,3,6.5,3.95,3
1080,4,5,8.5,3.3,3
1080,3,3,4.5,2.65,3
1080,3,4,6.5,3.65,3
1080,3,4,8.5,2.65,3
1080,4,4,2.5,2,3
1080,4,4,6.5,2.65,3
1080,3,4,14.5,2.3,3
1080,4,5,6.5,3.65,3
1080,4,4,8.5,3.95,3
1080,3,3,6.5,3.3,3
1080,5,4,4.5,3.65,3
1080,5,5,8.5,3,3
1080,4,3,2.5,3,3
1080,5,3,16.5,2.65,3
1080,5,4,4.5,3.65,3
1080,5,4,8.5,3,3
1080,3,3,12.5,2,3
1080,4,3,8.5,2.65,3
1080,4,4,6.5,3.95,3
1080,3,2,10.5,2.3,3
1080,4,4,4.5,3.95,3
1080,2,3,2.5,3,3
1080,5,4,6.5,2,3
1080,5,4,8.5,3,3
1080,5,4,4.5,3,3
1080,5,5,2.5,3,3
1080,5,5,8.5,3.95,3
1081,5,5,10.5,2.65,3
1081,5,5,4.5,3.65,3
1081,4,3,2.5,2.65,3
1081,5,4,4.5,3.3,3
1081,4,3,6.5,2.65,3
1081,4,5,6.5,2.65,3
1081,3,3,4.5,2,3
1081,5,5,22.5,2,3
1081,3,3,6.5,2.3,3
1081,4,4,6.5,3.3,3
1081,5,5,8.5,3,3
1081,4,5,2.5,3.3,3
1081,5,5,6.5,3,3
1081,4,3,4.5,3.65,3
1081,4,4,6.5,3.65,3
1081,5,5,6.5,3.65,3
1081,5,4,4.5,3,3
1081,4,4,8.5,3,3
1081,5,4,10.5,2.65,3
1081,4,4,4.5,3.3,3
1081,5,5,4.5,2.3,3
1081,4,4,4.5,2,3
1081,4,4,6.5,3.65,3
1081,5,5,4.5,3.95,3
1081,3,4,8.5,3,3
1081,5,5,6.5,3.65,3
1081,4,4,8.5,3,3
1081,4,4,6.5,3.3,3
1081,5,5,6.5,3.3,3
1081,3,3,10.5,3,3
1082,3,3,8.5,2.65,3
1082,3,3,4.5,3,3
1082,3,2,4.5,3.65,3
1082,4,4,4.5,3.3,3
1082,3,3,6.5,2.65,3
1082,3,4,2.5,3.3,3
1082,3,3,4.5,3.3,3
1082,3,4,6.5,3.65,3
1082,3,3,4.5,3,3
1082,3,4,2.5,2,3
1082,2,3,1,3,3
1082,3,3,4.5,1.3,3
1082,4,4,4.5,3.95,3
1082,2,3,6.5,3.65,3
1082,3,3,6.5,2.65,3
1082,3,3,6.5,2,3
1082,5,5,10.5,3.3,3
1082,3,3,4.5,3,3
1082,3,3,6.5,3,3
1082,4,3,4.5,3.65,3
1082,4,4,4.5,3,3
1082,4,4,8.5,3.65,3
1082,4,3,8.5,3.95,3
1082,4,5,4.5,3,3
1082,3,4,2.5,2.65,3
1082,5,4,8.5,3.3,3
1082,3,3,4.5,2.3,3
1082,4,4,4.5,2.65,3
1082,NA,3,4.5,3.3,3
1082,4,4,2.5,3.65,3
1082,2,3,4.5,1.65,3
1083,3,4,4.5,2.3,3
1083,3,3,4.5,3,3
1083,5,5,12.5,3,3
1083,4,4,4.5,3.3,3
1083,3,3,8.5,3,3
1083,4,3,2.5,3,3
1083,4,4,10.5,3.65,3
1083,4,4,8.5,3.3,3
1083,4,4,8.5,3.3,3
1083,4,4,2.5,3.3,3
1083,4,5,6.5,3,3
1083,5,5,6.5,3,3
1083,4,4,4.5,3.65,3
1083,4,3,2.5,1.65,3
1083,4,4,2.5,3,3
1083,3,3,2.5,1.65,3
1083,5,5,6.5,3,3
1083,4,4,6.5,2.65,3
1083,4,3,2.5,2.3,3
1083,5,5,6.5,3.65,3
1083,4,4,4.5,3.3,3
1083,4,3,4.5,3.3,3
1083,2,2,6.5,3,3
1083,5,5,6.5,3.65,3
1083,4,4,4.5,2.65,3
1083,4,4,4.5,3.65,3
1083,4,4,4.5,3.65,3
1083,4,3,14.5,3.65,3
1083,5,5,6.5,3.3,3
1083,4,4,4.5,3.3,3
1083,4,4,2.5,2.3,3
1084,3,3,6.5,3.95,3
1084,3,4,8.5,3.65,3
1084,3,3,4.5,2.3,3
1084,4,4,6.5,3.65,3
1084,3,4,4.5,3.65,3
1084,4,5,6.5,2.65,3
1084,3,3,4.5,3,3
1084,4,4,4.5,3.3,3
1084,4,4,6.5,3,3
1084,4,4,8.5,3.95,3
1084,3,4,12.5,3,3
1084,4,4,4.5,3.3,3
1084,2,3,6.5,2.3,3
1084,3,3,4.5,3.95,3
1084,4,4,4.5,3.95,3
1084,3,3,4.5,2.3,3
1084,3,3,4.5,3.95,3
1084,2,2,6.5,1.65,3
1084,4,4,4.5,3.65,3
1084,3,3,4.5,3,3
1084,4,5,4.5,3.3,3
1084,5,5,10.5,3.95,3
1084,3,3,10.5,2.65,3
1084,4,4,6.5,3.65,3
1084,5,5,4.5,2.65,3
1089,5,5,8.5,3.3,3
1089,3,4,8.5,2,3
1089,3,3,12.5,3,3
1089,4,4,8.5,3,3
1089,5,5,10.5,3.65,3
1089,4,4,12.5,3.65,3
1091,4,5,22.5,2.65,3
1091,4,5,20.5,3.65,3
1091,5,4,20.5,3,3
1091,5,5,20.5,3.3,3
1091,5,5,22.5,3.65,3
1091,5,5,18.5,3,3
1106,4,4,10.5,3.95,3
1106,3,3,12.5,NA,3
1106,4,4,8.5,3.65,3
1106,4,4,8.5,3.65,3
1106,4,4,12.5,3.95,3
1123,3,2,4.5,3.65,3
1123,5,4,4.5,3.65,3
1123,5,4,6.5,3.65,3
1123,4,4,4.5,3.3,3
1123,2,2,6.5,3.95,3
1123,4,5,6.5,3.65,3
1123,4,5,4.5,3.95,3
1123,4,4,6.5,3.3,3
1123,4,4,6.5,3.3,3
1123,4,3,4.5,3,3
1123,3,4,4.5,3.3,3
1123,3,3,4.5,3,3
1123,4,3,2.5,2.3,3
1123,4,4,6.5,3.65,3
1123,3,4,4.5,3.65,3
1124,4,4,8.5,3.65,3
1124,4,3,6.5,3.65,3
1124,5,3,8.5,3.3,3
1124,4,4,4.5,3.65,3
1124,4,3,6.5,3,3
1124,5,4,8.5,3.3,3
1124,5,5,4.5,3,3
1124,4,3,8.5,3.95,3
1124,4,4,6.5,3.65,3
1124,3,3,8.5,3.65,3
1124,5,5,4.5,3.3,3
1124,5,4,6.5,3.3,3
1124,2,2,6.5,3.65,3
1124,4,3,10.5,3.3,3
1124,5,5,4.5,3,3
1124,4,4,8.5,3,3
1124,5,5,8.5,3.65,3
1124,4,4,8.5,3.3,3
1124,5,5,8.5,3.95,3
1124,4,4,8.5,3.3,3
1124,4,3,8.5,3.65,3
1124,4,4,6.5,3.65,3
1125,3,4,6.5,3.3,3
1125,4,3,8.5,3.3,3
1125,5,4,6.5,3.3,3
1125,4,4,4.5,3,3
1125,4,4,4.5,3.95,3
1125,5,4,6.5,3.95,3
1125,4,4,2.5,3.3,3
1125,4,4,6.5,3.65,3
1125,4,4,6.5,3.65,3
1125,4,3,8.5,3.65,3
1125,5,5,8.5,3.65,3
1125,4,4,6.5,2,3
1125,5,5,6.5,3.65,3
1125,4,3,6.5,3.65,3
1125,4,4,6.5,3,3
1125,4,4,12.5,2,3
1125,5,5,4.5,3.3,3
1125,5,4,8.5,3.95,3
1126,3,3,6.5,3,3
1126,4,4,4.5,3,3
1126,4,4,6.5,3.65,3
1126,4,3,10.5,3.95,3
1126,4,4,6.5,3.3,3
1126,4,4,14.5,3.65,3
1126,3,3,4.5,3.65,3
1126,5,5,12.5,3.65,3
1126,4,4,10.5,3.65,3
1127,4,4,2.5,2.3,3
1127,4,4,8.5,2.65,3
1127,4,4,4.5,3.65,3
1127,4,4,4.5,2.65,3
1127,5,5,4.5,3.95,3
1127,3,3,8.5,2.65,3
1127,4,4,10.5,3.65,3
1127,3,4,6.5,3.65,3
1127,4,4,4.5,3.65,3
1128,4,4,8.5,3,3
1128,3,3,8.5,2.3,3
1128,2,2,6.5,3,3
1128,5,4,4.5,3.3,3
1128,3,4,6.5,2.3,3
1128,3,3,2.5,2.3,3
1128,5,5,6.5,3,3
1128,3,3,4.5,3.95,3
1128,4,4,8.5,3.65,3
1128,5,5,10.5,2.65,3
1128,5,5,6.5,3.65,3
1128,3,3,6.5,3.3,3
1128,3,3,6.5,3.3,3
1128,3,4,4.5,3,3
1128,3,3,6.5,3,3
1128,5,5,4.5,3.3,3
1128,5,4,4.5,3,3
1128,4,5,4.5,2.65,3
1129,3,3,NA,3.65,3
1129,2,3,8.5,3.65,3
1129,3,4,6.5,3,3
1129,4,4,6.5,3.3,3
1129,2,3,6.5,3.95,3
1129,3,3,6.5,3,3
1129,1,1,8.5,3,3
1129,3,3,4.5,3,3
1129,1,1,4.5,3,3
1129,0,1,6.5,2,3
1129,5,4,8.5,3,3
1129,0,2,4.5,2.3,3
1129,2,3,8.5,3.65,3
1129,2,2,6.5,3.65,3
1129,3,3,4.5,3.3,3
1129,2,3,6.5,3.3,3
1129,2,2,4.5,3,3
1129,3,2,6.5,3.3,3
1129,4,5,6.5,3.95,3
1129,3,4,8.5,3.65,3
1129,3,3,4.5,2.3,3
1129,2,3,6.5,3.3,3
1129,4,4,4.5,3,3
1129,3,2,4.5,3.3,3
1130,5,4,6.5,3.95,3
1130,5,5,4.5,3.95,3
1130,5,5,8.5,3.95,3
1130,3,3,4.5,3.3,3
1130,4,4,6.5,3.95,3
1130,5,5,4.5,3.95,3
1130,5,4,4.5,3.95,3
1130,5,5,4.5,3,3
1130,5,5,10.5,3.65,3
1130,5,5,4.5,3.65,3
1130,5,5,4.5,3.65,3
1130,4,3,4.5,3.95,3
1130,4,3,4.5,3.65,3
1130,5,5,4.5,3.95,3
1131,4,5,4.5,3.3,3
1131,4,5,8.5,3.65,3
1131,3,4,4.5,3.95,3
1131,2,3,6.5,3.65,3
1131,2,3,4.5,3.65,3
1131,2,3,4.5,3.95,3
1131,4,4,8.5,3.65,3
1131,3,3,4.5,3,3
1131,3,4,6.5,3.3,3
1131,3,4,6.5,3.65,3
1131,3,4,4.5,3.65,3
1131,2,2,6.5,3.3,3
1131,4,5,4.5,3.65,3
1131,4,5,8.5,3.65,3
1131,4,4,6.5,3.95,3
1131,4,4,8.5,3.3,3
1139,5,4,10.5,3.3,3
1139,2,3,8.5,3.3,3
1139,3,3,4.5,3.65,3
1139,3,4,8.5,3.65,3
1139,4,4,4.5,3.95,3
1139,3,3,2.5,3.3,3
1139,4,4,8.5,3,3
1139,3,3,6.5,3.65,3
1139,4,4,6.5,3.65,3
1139,3,4,8.5,3.65,3
1139,5,5,6.5,3.3,3
1139,4,4,4.5,2.65,3
1147,3,2,8.5,3.95,3
1147,3,3,8.5,2.65,3
1147,4,5,10.5,3.95,3
1147,1,1,4.5,2.65,3
1147,3,2,4.5,2.65,3
1147,1,2,2.5,3.3,3
1147,3,3,10.5,3.3,3
1147,3,3,6.5,3,3
1147,3,3,6.5,3,3
1147,3,2,4.5,3,3
1147,3,3,6.5,3.65,3
1147,4,4,4.5,3,3
1147,3,3,6.5,3.65,3
1147,2,3,8.5,2.65,3
1147,5,5,8.5,3.95,3
1147,2,2,4.5,3,3
1147,5,5,6.5,2.65,3
1147,3,3,8.5,2.65,3
1147,3,3,6.5,3,3
1147,2,2,6.5,2.65,3
1147,3,3,6.5,3.65,3
1147,4,3,4.5,3,3
1147,3,3,4.5,3,3
1147,3,3,2.5,3,3
1147,3,3,8.5,3,3
1147,2,2,4.5,3.3,3
1147,3,3,6.5,NA,3
1147,3,3,4.5,3.65,3
1147,3,3,6.5,3.3,3
1147,4,5,6.5,3.65,3
1147,3,3,4.5,3,3
1147,3,3,4.5,3.3,3
1148,3,3,4.5,2.65,3
1148,1,2,10.5,3.95,3
1148,2,1,4.5,2,3
1148,2,3,8.5,3.95,3
1148,2,3,6.5,3.95,3
1148,2,3,6.5,2.65,3
1148,4,3,4.5,3.3,3
1148,3,4,6.5,3.3,3
1148,3,3,6.5,3,3
1148,1,NA,6.5,2.3,3
1148,1,0,6.5,3.95,3
1148,3,4,4.5,3,3
1148,3,4,4.5,3.65,3
1148,2,3,4.5,2,3
1148,2,2,4.5,3.3,3
1148,3,2,4.5,3.65,3
1148,3,4,6.5,3,3
1148,1,2,6.5,3.3,3
1148,1,2,4.5,2.65,3
1148,3,4,8.5,2,3
1148,1,1,6.5,3.3,3
1149,3,3,4.5,3.65,3
1149,2,2,4.5,2,3
1149,2,1,4.5,3.3,3
1149,3,3,8.5,3.3,3
1149,4,4,10.5,3,3
1149,3,2,6.5,3.65,3
1149,3,3,6.5,3,3
1149,2,2,6.5,3.95,3
1149,2,2,4.5,3.3,3
1149,4,5,4.5,3.95,3
1149,3,2,10.5,2.65,3
1149,3,3,4.5,3,3
1149,2,3,4.5,3.3,3
1149,4,4,8.5,3.3,3
1149,4,4,6.5,3.3,3
1149,2,2,4.5,2.65,3
1149,3,3,4.5,3.95,3
1149,3,2,4.5,3,3
1149,5,5,1,3.95,3
1149,3,3,6.5,3.95,3
1149,4,4,6.5,3.65,3
1149,3,3,4.5,3.65,3
1149,3,3,4.5,3.95,3
1149,3,3,2.5,3,3
1149,3,3,12.5,3.95,3
1149,1,1,4.5,3.3,3
1149,3,2,4.5,3.65,3
1150,5,5,8.5,3.65,3
1150,2,2,2.5,3,3
1150,3,2,4.5,3.65,3
1150,3,3,4.5,3,3
1150,3,3,6.5,3.3,3
1150,2,2,8.5,3.95,3
1150,3,4,4.5,3.3,3
1150,4,4,4.5,3,3
1150,3,3,6.5,3.3,3
1150,3,3,6.5,3.65,3
1150,3,3,4.5,2.3,3
1150,3,3,6.5,3.3,3
1150,3,3,4.5,3,3
1150,3,2,4.5,2.65,3
1150,3,2,6.5,3.3,3
1150,4,4,6.5,3.65,3
1150,2,2,4.5,3,3
1150,3,3,4.5,3,3
1150,3,3,1,3.3,3
1150,2,2,6.5,3,3
1150,3,3,6.5,3.95,3
1150,3,3,4.5,3.65,3
1150,3,3,6.5,3.65,3
1150,3,3,4.5,3.3,3
1150,4,3,8.5,3.65,3
1150,4,3,4.5,2.65,3
1150,4,3,2.5,3.3,3
1150,4,3,4.5,3,3
1150,3,3,4.5,3.65,3
1150,3,2,6.5,3,3
1151,4,4,8.5,3.3,3
1151,5,5,8.5,3.3,3
1151,4,4,4.5,3.65,3
1151,3,3,4.5,3.65,3
1151,3,4,4.5,3,3
1151,4,4,6.5,3,3
1151,4,4,4.5,3.3,3
1151,5,4,4.5,3.95,3
1151,5,5,8.5,3,3
1151,4,3,4.5,3.95,3
1151,4,4,4.5,3,3
1151,4,4,4.5,2.65,3
1151,5,5,4.5,3.3,3
1151,4,4,6.5,3.3,3
1151,4,4,2.5,3.65,3
1151,3,3,6.5,2.65,3
1151,3,3,4.5,3.95,3
1151,4,4,4.5,3.65,3
1151,4,5,8.5,3,3
1152,3,3,6.5,3.3,3
1152,3,2,6.5,3.3,3
1152,4,4,4.5,3.3,3
1152,4,4,8.5,3.3,3
1152,2,4,4.5,3.3,3
1152,3,4,8.5,3,3
1152,4,4,4.5,3.65,3
1152,3,3,4.5,3.65,3
1152,5,5,6.5,3.65,3
1152,4,4,6.5,3,3
1152,3,3,8.5,3.95,3
1152,1,2,6.5,2.65,3
1153,2,3,8.5,2.65,3
1153,4,4,4.5,3.95,3
1153,4,4,2.5,3.65,3
1153,4,3,6.5,3,3
1153,2,3,6.5,3,3
1153,4,5,14.5,3.3,3
1153,5,5,4.5,3.95,3
1153,4,4,8.5,3,3
1153,2,2,2.5,3,3
1153,4,4,8.5,3.3,3
1153,3,3,4.5,3.95,3
1153,3,3,4.5,3.3,3
1153,3,4,4.5,2.3,3
1153,4,5,4.5,3,3
1153,3,3,6.5,2.65,3
1153,2,3,12.5,3.3,3
1153,4,4,6.5,2.65,3
1153,3,3,6.5,3,3
1153,1,1,4.5,1.65,3
1153,3,3,12.5,2,3
1153,3,3,6.5,2.3,3
1153,3,4,6.5,3.65,3
1154,5,5,6.5,2.65,3
1154,3,3,6.5,3.3,3
1154,4,3,4.5,3.3,3
1154,4,4,4.5,3.3,3
1154,3,2,12.5,3.3,3
